,id,name,XX,type,measurement,institution,value,year,lat,lon
104,000052301,Saint-Faustin-Lac-Ca,-5.0,PM2.5,UG/M3,Canada-Quebec1,4.85434883627185,2020,46.09244899999999,-74.47332519999999
105,000052401,La Pêche,-5.0,OZONE,PPB,Canada-Quebec1,13.449836289917812,2020,45.6882824,-75.9732272
106,000052401,La Pêche,-5.0,OZONE,PPB,Meteorological Service of Canada,29.916756250995377,2020,45.6882824,-75.9732272
107,000052401,Parc de la Gatineau ,-5.0,OZONE,PPB,Canada-Quebec1,22.43069531070334,2020,45.5061741,-75.8121254
108,000053201,PÉMONCA,-5.0,OZONE,PPB,Canada-Quebec1,15.37055472726725,2020,,
109,000053201,PÉMONCA,-5.0,OZONE,PPB,Meteorological Service of Canada,29.8396639536704,2020,,
110,000053201,Rés. Faun. Ashuapmus,-5.0,OZONE,PPB,Canada-Quebec1,22.15492390689205,2020,42.7028393,-71.4433739
111,000053301,Deschambault,-5.0,OZONE,PPB,Canada-Quebec1,16.790783973033516,2020,46.6506402,-71.9295562
112,000053301,Deschambault,-5.0,OZONE,PPB,Meteorological Service of Canada,29.10395337688785,2020,46.6506402,-71.9295562
113,000053501,François,-5.0,OZONE,PPB,Canada-Quebec1,21.503174603174603,2020,34.0190873,-118.2317395
114,000053501,François,-5.0,OZONE,PPB,Meteorological Service of Canada,33.07400768766563,2020,34.0190873,-118.2317395
115,000053601,N.-D.-du-Rosaire,-5.0,OZONE,PPB,Canada-Quebec1,16.110965813031893,2020,48.1273138,-77.8318778
116,000053601,N.-D.-du-Rosaire,-5.0,OZONE,PPB,Meteorological Service of Canada,31.62278898280496,2020,48.1273138,-77.8318778
117,000053601,Notre-Dame-du-Rosair,-5.0,OZONE,PPB,Canada-Quebec1,23.85813072204867,2020,46.825477,-70.3922678
118,000053701,HILAIRE,-5.0,OZONE,PPB,Canada-Quebec1,24.946727127835956,2020,40.8685646,-73.410479
119,000053701,HILAIRE,-5.0,OZONE,PPB,Meteorological Service of Canada,35.18565238251744,2020,40.8685646,-73.410479
120,000053701,Saint-Hilaire-de-Dor,-5.0,OZONE,PPB,Canada-Quebec1,28.126095084326884,2020,45.5355009,-73.1978728
121,000053801,Tingwick,-5.0,OZONE,PPB,Canada-Quebec1,25.46419074192221,2020,45.88116,-71.943945
122,000053801,Tingwick,-5.0,OZONE,PPB,Meteorological Service of Canada,34.41924761075331,2020,45.88116,-71.943945
123,000053901,Lac-Édouard,-5.0,OZONE,PPB,Canada-Quebec1,19.37248109828686,2020,47.6301755,-72.3575431
124,000053901,Édouard,-5.0,OZONE,PPB,Canada-Quebec1,13.274078126091256,2020,,
125,000053901,Édouard,-5.0,OZONE,PPB,Meteorological Service of Canada,28.25121602672321,2020,,
126,000054201,Chapais,-5.0,OZONE,PPB,Canadian Air and Precipitation Monitoring Network,28.196612577934896,2020,49.78221,-74.85248
