,Unique_ID,lat,lon
442,S_061110007,34.183316569230776,-118.87739007692304
443,S_061110009,34.41219026666668,-118.79849736410256
444,S_061111004,34.448096923076925,-119.23114615384613
445,S_061112002,34.27830013333333,-118.71663173333334
446,S_061113001,34.2550016,-119.14222346666666
447,S_061130004,38.536815969230766,-121.76620769230766
448,S_061131003,38.6619,-121.72780000000002
449,S_080010008,39.828387,-104.938463
450,S_080013001,39.838866281250006,-104.95378234375
451,S_080050006,40.16516395,-100.501188475
452,S_080077004,33.95839329545456,-98.02565075
453,S_080130003,40.16545893333333,-105.1012165
454,S_080130014,40.07093785,-105.224435
455,S_080131001,40.011060333333326,-105.26644723333334
456,S_080310002,39.75040775,-104.99846144545454
457,S_080310013,39.73879074,-104.95465529999998
458,S_080310023,39.77325485,-104.962962325
459,S_080310026,39.7794,-105.00523
460,S_080310027,39.73429493333334,-105.01490026666666
461,S_080310028,39.78515247,-104.98820167
462,S_080350004,39.5366495,-105.0684472
463,S_080410013,38.942862950000006,-104.81374685
464,S_080410015,38.85224715,-104.8485553
465,S_080410016,38.854212225,-104.904168925
